episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-1158.148507914548,0.03687458112835884,0.38124728202819824,1.5
1,-1066.721102599024,0.08600813895463943,0.39122211933135986,1.5
2,-1142.716929732922,0.12569235265254974,0.3040298521518707,1.5
3,-1159.1563295507522,0.1431742012500763,0.22364789247512817,1.5
4,-1099.7072133582183,0.122243732213974,0.2126736044883728,1.5
5,-1066.6651671556574,0.13191154599189758,0.1626124233007431,1.5
6,-1025.0753744075703,0.12586185336112976,0.15479198098182678,1.5
7,-995.5611919559647,0.13963432610034943,0.14035773277282715,1.5
8,-976.7250501650637,0.09543482959270477,0.13657793402671814,1.5
9,-1013.7673769057104,0.09145965427160263,0.19409552216529846,1.5
10,-929.9920981856772,0.09176992624998093,0.23974713683128357,1.5
11,-962.7585580664877,0.08709639310836792,0.27461639046669006,1.5
12,-947.7851004498897,0.06689342856407166,0.2867642939090729,1.5
13,-976.814413149393,0.07615315169095993,0.31643036007881165,1.5
14,-927.5942457762318,0.07160568237304688,0.3164626955986023,1.5
15,-973.9834805566816,0.06808575987815857,0.3770986497402191,1.5
16,-889.63130530139,0.07053937762975693,0.38869479298591614,1.5
17,-947.8771134230742,0.07134641706943512,0.39603185653686523,1.5
18,-930.3654946058066,0.07133369892835617,0.3796670138835907,1.5
19,-901.2414407518976,0.07799840718507767,0.38539552688598633,1.5
20,-888.1609482005387,0.05293669551610947,0.38897427916526794,1.5
21,-937.0232183515462,0.04807834327220917,0.4134863317012787,1.5
22,-931.561019856618,0.06456226855516434,0.40871039032936096,1.5
23,-907.2414963935965,0.050151191651821136,0.39917171001434326,1.5
24,-953.8117874129022,0.05919627845287323,0.41224557161331177,1.5
25,-914.7836161764646,0.05733140558004379,0.3969794511795044,1.5
26,-922.4298446883399,0.05153238773345947,0.4095814526081085,1.5
27,-892.6004298252403,0.05568547546863556,0.4232502281665802,1.5
28,-991.3105025440171,0.05556689202785492,0.42506495118141174,1.5
29,-935.6585860769164,0.0475233718752861,0.41902774572372437,1.5
30,-915.957005391658,0.05885923653841019,0.42746368050575256,1.5
31,-873.9269117458334,0.054229915142059326,0.41791626811027527,1.5
32,-947.727313822126,0.04740910604596138,0.4214731752872467,1.5
33,-929.2216158437368,0.05364382266998291,0.42453837394714355,1.5
34,-947.971373650185,0.040883973240852356,0.4156322777271271,1.5
35,-939.0096056932996,0.05209372937679291,0.4241717755794525,1.5
36,-917.606963147499,0.046161092817783356,0.41973254084587097,1.5
37,-904.771043698576,0.04001438990235329,0.42691126465797424,1.5
38,-971.8815678902901,0.049278624355793,0.431234210729599,1.5
39,-886.6261087063236,0.05028552561998367,0.43067070841789246,1.5
40,-942.9063365034292,0.050961561501026154,0.4333474040031433,1.5
41,-942.1908724824785,0.04541689157485962,0.4279559552669525,1.5
42,-956.5441481484921,0.03983964025974274,0.42952960729599,1.5
43,-960.930542176939,0.039430294185876846,0.4317932426929474,1.5
44,-901.8117513133402,0.04124622046947479,0.42528265714645386,1.5
45,-903.4042023043988,0.04743798077106476,0.4393262267112732,1.5
46,-944.0363968630331,0.046527884900569916,0.43444883823394775,1.5
47,-909.977275105597,0.04140986129641533,0.43117472529411316,1.5
48,-979.9284776297784,0.04353899508714676,0.4204238951206207,1.5
49,-923.4355230999253,0.04188425838947296,0.4259231686592102,1.5
50,-924.2594604849511,0.04312598705291748,0.4247263967990875,1.5
51,-906.0259978699088,0.03628307580947876,0.41258254647254944,1.5
52,-942.5643137566022,0.0404806062579155,0.41990652680397034,1.5
53,-899.7144736360613,0.052799053490161896,0.41873982548713684,1.5
54,-949.0910381707764,0.03864356130361557,0.431408554315567,1.5
55,-984.3759448026391,0.0491514578461647,0.4370887875556946,1.5
56,-900.8030496508552,0.03873217850923538,0.42666536569595337,1.5
57,-890.5882594386354,0.03626369312405586,0.42303577065467834,1.5
58,-918.3592268823,0.043190669268369675,0.42285946011543274,1.5
59,-917.2784284079055,0.03725038468837738,0.4251636266708374,1.5
60,-930.865120503199,0.03760349750518799,0.422516793012619,1.5
61,-913.7656924530469,0.03960329294204712,0.4286429286003113,1.5
62,-956.2253708819825,0.04272834584116936,0.4200933575630188,1.5
63,-876.7126043854813,0.04009018465876579,0.4302835464477539,1.5
64,-900.8643932323072,0.03882986307144165,0.42547470331192017,1.5
65,-960.434091882241,0.0421050563454628,0.4231657087802887,1.5
66,-943.6639020072893,0.03712551295757294,0.4288160800933838,1.5
67,-939.7394639539287,0.040154896676540375,0.4194592535495758,1.5
68,-881.8789907557252,0.03060934878885746,0.4195244610309601,1.5
69,-939.1503564458993,0.03387145325541496,0.43515151739120483,1.5
70,-931.601494318559,0.04014420881867409,0.4183463156223297,1.5
71,-928.162889847178,0.03659002110362053,0.42234066128730774,1.5
72,-936.3099349768465,0.0346946194767952,0.42420494556427,1.5
73,-920.3209728500296,0.03700527548789978,0.4316484034061432,1.5
74,-885.8474331954967,0.03930690884590149,0.4226301610469818,1.5
75,-922.052808445694,0.04166248440742493,0.4243210256099701,1.5
76,-919.0400543878126,0.028115494176745415,0.4186265766620636,1.5
77,-913.1254353172361,0.0403687059879303,0.42437922954559326,1.5
78,-954.0225823324637,0.0340363010764122,0.4321274161338806,1.5
79,-923.1930166617167,0.03216561675071716,0.4297890067100525,1.5
80,-946.5915963468301,0.0376436710357666,0.4167209565639496,1.5
81,-883.3598152461199,0.03268245607614517,0.42473912239074707,1.5
82,-935.2913247362201,0.032630741596221924,0.4249314069747925,1.5
83,-950.4549980540831,0.033306945115327835,0.4318458139896393,1.5
84,-934.1078110813872,0.03936910629272461,0.42126694321632385,1.5
85,-977.3022135649406,0.03779841586947441,0.4138801395893097,1.5
86,-949.5794220025921,0.02730116993188858,0.4293731451034546,1.5
87,-913.1647333046808,0.040159307420253754,0.4296659827232361,1.5
88,-927.0401918730773,0.040159113705158234,0.4163384735584259,1.5
89,-930.7332575729481,0.0386362299323082,0.4190799295902252,1.5
90,-944.7675132507262,0.03900311142206192,0.42442232370376587,1.5
91,-957.8225144703183,0.02941117435693741,0.43181613087654114,1.5
92,-915.7426699937295,0.034418243914842606,0.43479111790657043,1.5
93,-939.0806959184885,0.035954155027866364,0.43135958909988403,1.5
94,-960.1181949825113,0.04066483676433563,0.4261614978313446,1.5
95,-940.6735654876528,0.03636866807937622,0.4290514588356018,1.5
96,-924.4558102898791,0.04255039989948273,0.4240245521068573,1.5
97,-900.1685314494126,0.056735262274742126,0.4291485846042633,1.5
98,-940.1116514238125,0.03366876393556595,0.43120893836021423,1.5
99,-925.9382506590426,0.04589524492621422,0.42506077885627747,1.5
100,-909.4096509023417,0.038341984152793884,0.4276673197746277,1.5
101,-930.1123823659001,0.04431707412004471,0.4253169000148773,1.5
102,-912.4623254564617,0.02929784543812275,0.432038813829422,1.5
103,-891.8394812084097,0.043827950954437256,0.43278932571411133,1.5
104,-907.1172729715411,0.04030381515622139,0.43045979738235474,1.5
105,-946.9137271170858,0.049737632274627686,0.4277667999267578,1.5
106,-959.2362004527347,0.03752638399600983,0.4234544336795807,1.5
107,-940.1399238917077,0.03697453439235687,0.42214450240135193,1.5
108,-905.352472248139,0.03736262023448944,0.42602184414863586,1.5
109,-943.9488454673929,0.057007819414138794,0.4221545457839966,1.5
110,-893.1744913749487,0.04041094705462456,0.41929396986961365,1.5
111,-938.1158603019003,0.046101413667201996,0.4314691424369812,1.5
112,-906.6744776275158,0.04430146515369415,0.41526684165000916,1.5
113,-874.5682790348372,0.037090450525283813,0.42633330821990967,1.5
114,-936.690496121121,0.04245980829000473,0.4276405870914459,1.5
115,-898.5848406683604,0.03007073514163494,0.42533931136131287,1.5
116,-939.6545948576678,0.04334337264299393,0.4289156496524811,1.5
117,-959.3431357720765,0.03589439392089844,0.4270714223384857,1.5
118,-898.02420740434,0.04190991073846817,0.43228739500045776,1.5
119,-938.6815667622972,0.04655028134584427,0.42528825998306274,1.5
120,-941.9065195489663,0.030723825097084045,0.4241233766078949,1.5
121,-940.4307573395989,0.04262978583574295,0.4223077893257141,1.5
122,-899.1076320530427,0.0305111613124609,0.4372502565383911,1.5
123,-948.9975852221369,0.041935957968235016,0.4325583875179291,1.5
124,-897.1631283237316,0.0367727167904377,0.43203943967819214,1.5
125,-890.9285878853892,0.03992624580860138,0.4249032735824585,1.5
126,-896.1138587165354,0.04103156924247742,0.42836761474609375,1.5
127,-898.1483978284022,0.054031021893024445,0.4329968988895416,1.5
128,-940.8299081467861,0.03748670220375061,0.4328247904777527,1.5
129,-942.1708193626944,0.04248765483498573,0.42083197832107544,1.5
130,-915.6970223371898,0.03322998434305191,0.4324871003627777,1.5
131,-953.6481614588065,0.03431835025548935,0.43242529034614563,1.5
132,-969.6831293566116,0.03541065379977226,0.4262358546257019,1.5
133,-941.1988273809982,0.03733924776315689,0.42091894149780273,1.5
134,-937.1557640447519,0.03740668296813965,0.4186314344406128,1.5
135,-927.4037554878664,0.03119663894176483,0.4260181188583374,1.5
136,-895.8235816866255,0.03477993607521057,0.4350765645503998,1.5
137,-937.4613465002295,0.042626433074474335,0.4222092032432556,1.5
