episode_idx,reward,actor_loss,critic_loss,wall_time
0,-1158.148507914548,0.03687458112835884,0.38124728202819824,13.329282300022896
1,-1066.721102599024,0.08600813895463943,0.39122211933135986,25.6858884000103
2,-1142.716929732922,0.12569235265254974,0.3040298521518707,38.62545670004329
3,-1159.1563295507522,0.1431742012500763,0.22364789247512817,51.36102110001957
4,-1099.7072133582183,0.122243732213974,0.2126736044883728,65.26252330001444
5,-1066.6651671556574,0.13191154599189758,0.1626124233007431,76.95065300003625
6,-1025.0753744075703,0.12586185336112976,0.15479198098182678,89.47252730000764
7,-995.5611919559647,0.13963432610034943,0.14035773277282715,101.26009640004486
8,-976.7250501650637,0.09543482959270477,0.13657793402671814,112.53947479999624
9,-1013.7673769057104,0.09145965427160263,0.19409552216529846,123.7009398000082
10,-929.9920981856772,0.09176992624998093,0.23974713683128357,134.8288342000451
11,-962.7585580664877,0.08709639310836792,0.27461639046669006,145.3646753000212
12,-947.7851004498897,0.06689342856407166,0.2867642939090729,155.86727940000128
13,-976.814413149393,0.07615315169095993,0.31643036007881165,166.67716110002948
14,-927.5942457762318,0.07160568237304688,0.3164626955986023,177.66413540003123
15,-973.9834805566816,0.06808575987815857,0.3770986497402191,189.03111020004144
16,-889.63130530139,0.07053937762975693,0.38869479298591614,199.63185850001173
17,-947.8771134230742,0.07134641706943512,0.39603185653686523,210.06381830002647
18,-930.3654946058066,0.07133369892835617,0.3796670138835907,220.3759586000233
19,-901.2414407518976,0.07799840718507767,0.38539552688598633,230.34664510004222
20,-888.1609482005387,0.05293669551610947,0.38897427916526794,241.3510571999941
21,-937.0232183515462,0.04807834327220917,0.4134863317012787,251.66549079999095
22,-931.561019856618,0.06456226855516434,0.40871039032936096,263.3573411999969
23,-907.2414963935965,0.050151191651821136,0.39917171001434326,274.7752114000032
24,-953.8117874129022,0.05919627845287323,0.41224557161331177,287.08300340001006
25,-914.7836161764646,0.05733140558004379,0.3969794511795044,297.4569440000341
26,-922.4298446883399,0.05153238773345947,0.4095814526081085,307.72048389998963
27,-892.6004298252403,0.05568547546863556,0.4232502281665802,318.4536251000245
28,-991.3105025440171,0.05556689202785492,0.42506495118141174,329.64533269999083
29,-935.6585860769164,0.0475233718752861,0.41902774572372437,339.9108039000421
30,-915.957005391658,0.05885923653841019,0.42746368050575256,351.5493601000053
31,-873.9269117458334,0.054229915142059326,0.41791626811027527,362.84762720001163
32,-947.727313822126,0.04740910604596138,0.4214731752872467,373.6051570000127
33,-929.2216158437368,0.05364382266998291,0.42453837394714355,383.85282990004634
34,-947.971373650185,0.040883973240852356,0.4156322777271271,396.9089980000281
35,-939.0096056932996,0.05209372937679291,0.4241717755794525,409.73336770001333
36,-917.606963147499,0.046161092817783356,0.41973254084587097,422.1422113000299
37,-904.771043698576,0.04001438990235329,0.42691126465797424,434.2112641000422
38,-971.8815678902901,0.049278624355793,0.431234210729599,446.0728530000197
39,-886.6261087063236,0.05028552561998367,0.43067070841789246,455.8743089000345
40,-942.9063365034292,0.050961561501026154,0.4333474040031433,469.1325668999925
41,-942.1908724824785,0.04541689157485962,0.4279559552669525,481.8516176000121
42,-956.5441481484921,0.03983964025974274,0.42952960729599,493.09858550003264
43,-960.930542176939,0.039430294185876846,0.4317932426929474,504.2863345000078
44,-901.8117513133402,0.04124622046947479,0.42528265714645386,514.4417822000105
45,-903.4042023043988,0.04743798077106476,0.4393262267112732,524.3211283000419
46,-944.0363968630331,0.046527884900569916,0.43444883823394775,535.8057665000088
47,-909.977275105597,0.04140986129641533,0.43117472529411316,547.8527444000356
48,-979.9284776297784,0.04353899508714676,0.4204238951206207,559.4234084000345
49,-923.4355230999253,0.04188425838947296,0.4259231686592102,569.6745586000034
50,-924.2594604849511,0.04312598705291748,0.4247263967990875,581.9744688000064
51,-906.0259978699088,0.03628307580947876,0.41258254647254944,593.3230038000038
52,-942.5643137566022,0.0404806062579155,0.41990652680397034,606.2948662000126
53,-899.7144736360613,0.052799053490161896,0.41873982548713684,618.1663777999929
54,-949.0910381707764,0.03864356130361557,0.431408554315567,631.6199526000419
55,-984.3759448026391,0.0491514578461647,0.4370887875556946,644.8740120000439
56,-900.8030496508552,0.03873217850923538,0.42666536569595337,654.7371671000146
57,-890.5882594386354,0.03626369312405586,0.42303577065467834,665.798197199998
58,-918.3592268823,0.043190669268369675,0.42285946011543274,677.7473335000104
59,-917.2784284079055,0.03725038468837738,0.4251636266708374,688.4709382000146
60,-930.865120503199,0.03760349750518799,0.422516793012619,698.9137703000451
61,-913.7656924530469,0.03960329294204712,0.4286429286003113,710.928896300029
62,-956.2253708819825,0.04272834584116936,0.4200933575630188,723.9134394000284
63,-876.7126043854813,0.04009018465876579,0.4302835464477539,735.952075200039
64,-900.8643932323072,0.03882986307144165,0.42547470331192017,747.2123210999998
65,-960.434091882241,0.0421050563454628,0.4231657087802887,758.4041725000134
66,-943.6639020072893,0.03712551295757294,0.4288160800933838,768.8456858000136
67,-939.7394639539287,0.040154896676540375,0.4194592535495758,780.8240258000442
68,-881.8789907557252,0.03060934878885746,0.4195244610309601,790.5766173000447
69,-939.1503564458993,0.03387145325541496,0.43515151739120483,802.1964821000001
70,-931.601494318559,0.04014420881867409,0.4183463156223297,814.5325313000358
71,-928.162889847178,0.03659002110362053,0.42234066128730774,824.8784485000069
72,-936.3099349768465,0.0346946194767952,0.42420494556427,836.2016229000292
73,-920.3209728500296,0.03700527548789978,0.4316484034061432,848.317463400017
74,-885.8474331954967,0.03930690884590149,0.4226301610469818,859.59902220004
75,-922.052808445694,0.04166248440742493,0.4243210256099701,872.6530687999912
76,-919.0400543878126,0.028115494176745415,0.4186265766620636,884.504444500024
77,-913.1254353172361,0.0403687059879303,0.42437922954559326,894.5465994999977
78,-954.0225823324637,0.0340363010764122,0.4321274161338806,906.4494772000471
79,-923.1930166617167,0.03216561675071716,0.4297890067100525,918.1669350000448
80,-946.5915963468301,0.0376436710357666,0.4167209565639496,930.4831525000045
81,-883.3598152461199,0.03268245607614517,0.42473912239074707,942.127401900012
82,-935.2913247362201,0.032630741596221924,0.4249314069747925,953.6732461000211
83,-950.4549980540831,0.033306945115327835,0.4318458139896393,966.5005880999961
84,-934.1078110813872,0.03936910629272461,0.42126694321632385,978.4322425000137
85,-977.3022135649406,0.03779841586947441,0.4138801395893097,989.6755979000009
86,-949.5794220025921,0.02730116993188858,0.4293731451034546,1000.5612387000001
87,-913.1647333046808,0.040159307420253754,0.4296659827232361,1013.3083519000211
88,-927.0401918730773,0.040159113705158234,0.4163384735584259,1025.2303179000155
89,-930.7332575729481,0.0386362299323082,0.4190799295902252,1036.5040819999995
90,-944.7675132507262,0.03900311142206192,0.42442232370376587,1046.8201457000105
91,-957.8225144703183,0.02941117435693741,0.43181613087654114,1059.7120024000178
92,-915.7426699937295,0.034418243914842606,0.43479111790657043,1071.8415567000047
93,-939.0806959184885,0.035954155027866364,0.43135958909988403,1084.3372141
94,-960.1181949825113,0.04066483676433563,0.4261614978313446,1096.9908961000037
95,-940.6735654876528,0.03636866807937622,0.4290514588356018,1107.6211996999918
96,-924.4558102898791,0.04255039989948273,0.4240245521068573,1118.266508300032
97,-900.1685314494126,0.056735262274742126,0.4291485846042633,1130.2335363000166
98,-940.1116514238125,0.03366876393556595,0.43120893836021423,1143.187626500032
99,-925.9382506590426,0.04589524492621422,0.42506077885627747,1153.3737319000065
100,-909.4096509023417,0.038341984152793884,0.4276673197746277,1163.624910100014
101,-930.1123823659001,0.04431707412004471,0.4253169000148773,1176.4546994999982
102,-912.4623254564617,0.02929784543812275,0.432038813829422,1186.8552064000396
103,-891.8394812084097,0.043827950954437256,0.43278932571411133,1196.8065625000163
104,-907.1172729715411,0.04030381515622139,0.43045979738235474,1207.0274581999984
105,-946.9137271170858,0.049737632274627686,0.4277667999267578,1218.560622900026
106,-959.2362004527347,0.03752638399600983,0.4234544336795807,1230.030704600038
